news_publisher,article_date,article_links,Bias_1,Clickbait Bias_1,Selection Bias_1,Framing Bias_1,Linguistic Bias_1,Ideology Bias_1,Stance Bias_1,Omission Bias_1,Fact Bias_1,Emotional Bias_1,Explanation_1,Bias_2,Clickbait Bias_2,Selection Bias_2,Framing Bias_2,Linguistic Bias_2,Ideology Bias_2,Stance Bias_2,Omission Bias_2,Fact Bias_2,Emotional Bias_2,Explanation_2
Live Hindustan,2024-03-12 21:00:07,https://www.livehindustan.com/ncr/new-delhi/story-strategy-to-help-backward-people-with-non-jat-politics-in-haryana-9523053.html,yes,0,1,1,1,1,1,0,0,0,"Framing Bias - हरियाणा में गैर जाट राजनीति के साथ पिछड़ों को साधने की रणनीति frame the CM change not neutrally but as a calculated caste move,Linguistic Bias - अपनी पकड़ मजबूत करना टपट, खटास, साधने, पकड़ add drama and negativity, not neutral description, Stance Bias -पार्टी में अंदरूनी खटपट हमेशा बनी रही Only negative internal issues are emphasized,Ideology Bias -ओबीसी समुदाय पर अपनी पकड़ मजबूत करना report interprets BJP actions through the lens of caste ideology without presenting alternative governance or development reasoning.",yes,0,0,1,1,1,0,1,0,0,
Live Hindustan,2024-03-13 1:30:24,https://www.livehindustan.com/bihar/katihar/story-meeting-of-various-political-parties-will-be-held-in-dandkhora-today-9525542.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-03-13 2:16:02,https://www.livehindustan.com/jharkhand/dhanbad/story-flags-of-only-three-political-parties-on-private-buildings-9525783.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-03-13 2:30:40,https://www.livehindustan.com/jharkhand/dhanbad/story-bbmku-drc-meeting-in-the-department-of-political-science-9525935.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-03-13 20:55:04,https://www.livehindustan.com/uttar-pradesh/lucknow/story-for-the-opposition-government-we-do-politics-of-nation-building-rajnath-singh-9530588.html,yes,0,1,1,1,0,1,0,0,1,"Framing Bias-विपक्षी सरकार के लिए, हम राष्ट्र निर्माण की राजनीति करते हैं – राजनाथ सिंह”promotes a contrast: “Opposition bad, we good”,Linguistic Bias-हमारे नेतृत्व में जोरदार विकास हुआ हैthey elevate one side and belittle the other,Emotional Bias-हमारी सरकार… पूरी तरह से समर्पित है।provoke emotional support (hope, pride) toward one party.",yes,0,0,1,0,0,0,0,0,0,"1- selection bias , only comment of rajnath singh is shown , no reaction from opposition."
Live Hindustan,2024-03-13 22:45:07,https://www.livehindustan.com/bihar/patna/story-yogi-enters-bihar-politics-will-beat-in-shivhar-9531574.html,yes,0,1,1,1,1,1,0,0,1,"Emotional Bias-हिंदुत्ववादी छवि”,विशिष्ट पहचान”,विराट हिंदू संत सम्मेलन -Religion + identity + pride = emotional influence,Stance Bias-उन्हें टिकट नहीं मिला तो वे निर्दलीय भी चुनाव में ताल ठोक सकते हैं। Ideological Bias - देश के कई प्रसिद्ध संत… और दो शंकराचार्य भी आए”promotes Hindutva-linked ideological frame without balance.",yes,0,0,0,1,0,0,1,0,0,"1- framing bias- article is framed in such a way that , the candidate is good candidate , hindutva chavi , 2- stance bias- the article is phrased such that , candidate is trying to establish himself , and is a good person , and  bjp have a lead here."
Live Hindustan,2024-03-13 23:30:06,https://www.livehindustan.com/uttar-pradesh/shamli/story-guptagu-reached-out-to-jayant-39-s-leaders-to-gauge-his-political-influence-9531792.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-03-13 23:35:06,https://www.livehindustan.com/uttar-pradesh/shamli/story-kashyap-society-has-been-deceived-by-political-parties-naresh-kashyap-9531972.html,yes,0,0,0,0,0,0,1,0,0,"reporter’s tone is neutral (no personal linguistic bias), but the article shows structural bias because it presents only one political leader’s accusations",yes,0,0,0,1,0,0,0,0,0,"1- framing bias , article is framed such that kashyp samaj is being opressed."
Live Hindustan,2024-04-12 8:10:51,https://www.livehindustan.com/uttar-pradesh/story-akhilesh-yadav-and-deputy-cm-keshav-maurya-will-come-to-pilibhit-12-april-will-attack-each-other-politically-9745188.html,no,0,0,0,0,0,0,0,0,0,,yes,0,0,0,0,0,0,1,0,0,1- stance bias- the author assumes that two party leaders will surely attack each other.
Live Hindustan,2024-04-12 0:00:11,https://www.livehindustan.com/bihar/gopalganj/story-after-the-prayers-politics-and-election-issues-were-also-discussed-9745930.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 10:37:50,https://www.livehindustan.com/bihar/story-misa-bharti-statement-on-pm-modi-created-a-political-uproar-after-jp-nadda-vinod-tawde-attack-on-lalu-daughter-9748521.html,yes,0,0,0,0,0,1,1,0,1,"Stance Bias-बिहार बीजेपी प्रभारी विनोद तावड़े ने लालू की बेटी पर पलटवार किया। यह नीचले स्तर की राजनीति है।”classic stance bias → giving one side moral high-ground and portraying the other as wrong or immoral,linguistic/slant biasअभद्र टिप्पणी”",yes,0,0,1,1,0,0,0,0,0,"1- framing bias- article framed such that , a statement is really explosive and shocked the world , selection bias- more views of opposition party leaders(BJP) shown."
Live Hindustan,2024-04-12 11:15:13,https://www.livehindustan.com/uttar-pradesh/prayagraj/story-neeraj-tripathi-will-take-over-his-father-39-s-political-legacy-9748727.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 11:17:03,https://www.livehindustan.com/national/story-pm-narendra-modi-says-only-3-percent-ed-cases-against-political-leader-9748716.html,yes,0,0,1,0,0,1,1,0,0,"Stance Bias-जिन लोगों को भ्रष्ट व्यवस्था में फायदा दिखता है, वे लोगों के सामने गलत तस्वीर पेश कर रहे हैं।Framing Bias Lines:ईडी ने हजारों करोड़ों की संपत्ति जब्त की है।""गरीबों का पैसा बिचौलियों के हाथ में नहीं जाने दिया।",yes,0,0,1,0,0,0,0,0,0,"1- selective bias , only viewpoint of PM Modi represented , no actual figures reported."
Live Hindustan,2024-04-12 11:37:43,https://www.livehindustan.com/bihar/story-during-lok-sabha-election-2024-rating-of-fish-and-oranges-increased-in-bihar-politics-how-far-did-the-debate-reach-who-said-what-know-here-9748734.html,yes,0,1,1,1,0,1,1,0,1,"Biased Hindi Lines:बिहार की सियासत में मछली और संतरे की बढ़ी रेटिंग; कहां तक पहुंची बहस…,Stance Bias- यह नीचले स्तर की राजनीति है। rticle presents long, detailed criticism from BJP and JDU but gives minimal defense from Tejashwi ,Emotional Bias-नवरात्र में उपवास करने वालों का मजाक उड़ा रहे हैं",no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 12:15:17,https://www.livehindustan.com/uttar-pradesh/gorakhpur/story-javed-simnani-who-raised-the-bsp-flag-from-student-politics-got-the-ticket-9748969.html,yes,0,0,1,1,0,1,0,0,1,"Framing Bias- जावेद सिमनानी बताते हैं कि जनता जानती है कि वह गोरखपुर के बेटे हैं,Linguistic Bias- गोरखपुर के बेटे हैं -बेटे, दमखम, बाहर के प्रत्याशी carry emotional charge and preference.",yes,0,0,1,1,0,0,0,0,0,"1- selective bias , viewpont of oppostion candidate is not given , 2- framing bias - candidate is shown as very experienced old candidate."
Live Hindustan,2024-04-12 12:45:09,https://www.livehindustan.com/weather/story-amid-political-turmoil-temperature-in-cities-increased-by-several-degreesuttarakhand-weather-forecast-9749094.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 15:58:07,https://www.livehindustan.com/elections/lok-sabha-elections/story-phulpur-lok-sabha-political-equation-pandit-nehru-seat-where-many-stalwarts-fell-face-down-9749873.html,yes,0,0,1,1,0,1,1,0,1,"Stance Bias-कांग्रेस की जमीन फूलपुर में दरकने लगी।”,“यहां विकास और रोजगार से जुड़े काम नहीं हुए।,lines take a position that Congress failed — without showing the party’s counter-view.Emotional Bias-नेहरू के बाद जमीन दरकती गई।”,“जनता ने नकार दिया।”",no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 16:45:11,https://www.livehindustan.com/uttarakhand/rishikesh/story-pledged-for-cleanliness-and-purity-of-politics-9750193.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 19:15:05,https://www.livehindustan.com/uttar-pradesh/lucknow/story-lok-sabha-elections-the-third-door-of-the-chakravyuh-is-open-political-warriors-will-enter-the-fray-9751273.html,yes,0,0,0,0,0,0,0,0,0,"This is linguistic + framing bias, but it does NOT favour any party.This is common in Indian election reporting — just dramatic writing.",no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 19:15:08,https://www.livehindustan.com/uttar-pradesh/mainpuri/story-two-sides-clashed-over-political-talks-9751287.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 20:00:19,https://www.livehindustan.com/uttar-pradesh/moradabad/story-politics-should-not-be-limited-to-slogans-development-should-be-without-bias-9751683.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 20:45:21,https://www.livehindustan.com/jharkhand/ranchi/story-indie-thugbandhan-does-politics-for-money-and-family-babulal-9751967.html,yes,0,1,1,1,1,1,0,0,1,"Selection Bias-पैसे और परिवार के लिए इंडी गठबंधन राजनीति करता है, इनका जनता से कोई लेना-देना नहीं है।”,Framing Bias - पूरे देश में सनातन विरोधी एक मंच पर आ रहे हैं, पर देश की जनता को … मोदी पर भरोसा है।”This frames the contest as ideological and moral, not just political competition.Stance Bias-हमलोगों ने भाजपा की सदस्यता ग्रहण की है एवं मोदी के नेतृत्व में तीसरी बार केंद्र में एनडीए की सरकार बने के लिए हम सब…”The stance is supportive of BJP’s narrative. Emotional Bias: “…जनता को अपने प्रधानमंत्री नरेंद्र मोदी पर भरोसा है…”Emotional appeal to trust, loyalty.",yes,0,0,1,0,0,0,0,0,0,
Live Hindustan,2024-04-12 21:15:17,https://www.livehindustan.com/bihar/chapra/story-randomization-took-place-in-the-presence-of-representatives-of-political-parties-9752148.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 22:18:37,https://www.livehindustan.com/himachal-pradesh/story-kangana-gave-challenge-and-says-if-he-speaks-a-dialogue-from-my-film-will-i-leave-politics-or-india-9752101.html,yes,0,1,1,1,0,1,1,0,1,"Selection Bias:अगर वह मेरी फिल्म का एक डायलॉग बोलकर दिखा दें तो मैं राजनीति क्या भारत छोड़ दूंगी।”,Framing Bias: - तो राजनीति क्या भारत छोड़ दूंगी” (headline mood) ,Stance Bias - मैं लोगों की सेवा करना चाहती हूँ। clearly presents Kangana’s viewpoint favorably ,Emotional Bias:मंडी की बेटी राजनीति में अपना भविष्य ढूंढ रही है तो कांग्रेस को मिर्ची क्यों लग रही है?",yes,0,0,0,0,0,0,1,0,0,1- stance bias- they have written again and again khuli chunauti de daali.
Live Hindustan,2024-04-12 21:42:11,https://www.livehindustan.com/uttarakhand/story-cm-dhami-is-champion-of-politics-defense-minister-rajnath-singh-said-political-parties-were-out-9752291.html,yes,0,0,1,1,0,1,0,0,0,,yes,0,0,1,1,0,0,1,0,0,
Live Hindustan,2024-04-12 22:00:32,https://www.livehindustan.com/bihar/biharsharif/story-there-will-be-no-programs-related-to-political-parties-in-kundalpur-mahotsav-9752457.html,yes,0,1,1,0,0,0,0,0,0,“कोई भी कार्यक्रम राजनीतिक दलों व पार्टियों से संबंधित न हो … का विशेष ध्यान रखने का आदेश दिया,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 22:00:33,https://www.livehindustan.com/bihar/hajipur/story-20-meetings-held-with-representatives-of-political-parties-9752461.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 22:15:13,https://www.livehindustan.com/ncr/faridabad/story-the-city-magistrate-held-a-meeting-with-representatives-of-various-political-parties-9752513.html,yes,0,1,1,0,0,1,0,0,0,नगराधीश अंकित कुमार ने जिले की राजनीतिक पार्टियों के प्रतिनिधियों के साथ बैठक की … निर्वाचन आयोग की हिदायतों के अनुसार बिना अनुमति के … एफआईआर दर्ज कराई जाएगी।“कोई भी जनसभा बिना अनुमति के नहीं की जाएगी … सभी की अनुमति प्राप्त करके चुनाव कार्य करवाया जाए।”,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 22:50:33,https://www.livehindustan.com/blog/mancha-vacha-karmna/story-hindustan-mansa-vacha-karmana-column-why-be-afraid-of-politics-13-april-2024-9752765.html,yes,0,0,1,1,1,0,0,0,0,"“राजनीति को तुम्हें अपने मार्ग से डगमगाने की शक्ति न दो। यदि तुम उससे डरते हो, तो तुम आध्यात्मिक क्षेत्र में सफल नहीं हो सकते।सबल व्यक्ति राजनीति से हंसते हुए निकल जाएंगे और कमजोर रोते रहेंगे!",no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 23:30:21,https://www.livehindustan.com/jharkhand/ghatsila/story-co-held-a-meeting-with-representatives-of-political-parties-9753222.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-12 23:45:07,https://www.livehindustan.com/uttar-pradesh/shamli/story-political-temperature-is-rising-as-elections-come-closer-9753356.html,yes,0,1,1,1,0,1,0,0,0,अब तक की बात की जाए तो … भाजपा से जहाँ मुख्यमंत्री से लेकर कई बड़े नेता क्षेत्र का दौरा कर चुके हैं। … वहीं … विपक्षी दलों की ओर से कोई किसी बड़े नेता का कार्यक्रम अब तक नहीं हुआ है।,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-13 1:30:08,https://www.livehindustan.com/uttar-pradesh/meerut/story-a-big-political-decision-can-be-taken-in-the-monthly-meeting-of-bhakiyu-9754423.html,yes,0,1,1,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-13 2:00:36,https://www.livehindustan.com/bihar/purnia/story-political-talks-banned-during-ram-navami-procession-9754758.html,no,0,0,0,0,0,0,0,0,0,not much related to politics,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-13 7:38:24,https://www.livehindustan.com/uttar-pradesh/story-up-lok-sabha-elections-2024-congress-sp-leaders-will-together-lay-the-chessboard-on-these-seats-of-up-will-create-political-atmosphere-9755714.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-13 9:45:12,https://www.livehindustan.com/national/story-nehru-had-to-break-his-pledge-because-of-lohia-read-that-political-story-of-phulpur-9756082.html,yes,0,0,0,1,0,0,0,0,0,“उन्होंने चुनाव में बहुत बड़े अंतर से हार का सामना किया।” even though there are numbers mentione below it is given a hug loss again,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-04-13 10:23:28,https://www.livehindustan.com/bihar/story-politics-continues-on-misa-bharti-statement-on-pm-modi-sending-to-jail-nityanand-rai-said-the-public-will-break-pride-9756209.html,yes,1,1,1,1,0,1,1,0,1,"“जनता घमंड तोड़ देगी”    Bias: Emotional Bias + Framing Bias stnace bias because the whole article the anchor was one sided and left the other--> omission bias framing because“अगर INDIA गठबंधन की सरकार बनी तो पीएम नरेंद्र मोदी जेल में होंगे।”
  ",yes,0,0,1,0,0,0,0,0,1,"messiah quote, last paragraph"
Live Hindustan,2024-04-13 11:46:23,https://www.livehindustan.com/rajasthan/story-rajasthan-politics-bjp-teased-vasundhara-raje-by-inducting-manvendra-singh-into-the-party-9756529.html,yes,0,1,1,1,0,0,0,0,1,"“राजस्थान की राजनीति में स्तिथि जटिल, गहरे रिश्ते धोखेबाज…” (Linguistic Bias    Rajasthan politics is complicated and relationships are tricky/clever.""      खुद मानवेन्द्र सिंह कई बार खुले तौर पर वसुंधरा राजे पर निशाना साध चुके हैं Emotional Bias Manvendra Singh has openly targeted Vasundhara Raje many times. “दीया कुमारी ने साधे एक तीर से कई निशाने” “Diya Kumari hit multiple targets with one arrow. (Framing Bias)",yes,0,0,1,1,0,1,0,0,1,seems like gossip reporting of one side with emotion added by journalist
Live Hindustan,2024-04-13 19:15:07,https://www.livehindustan.com/ncr/new-delhi/story-farooq-abdullah-not-contesting-elections-is-not-the-end-of-his-political-career-omar-9759022.html,yes,0,1,1,1,0,0,0,0,1,“लेकिन इस बयान का मतलब यह नहीं है कि उनका चुनावी करियर अब खत्म हो गया है।” Framing Bias “But this statement does not mean that his political career is finished.” “भारतीय जनता पार्टी की ओर से प्रतिद्वंद्वियों पर वंशवाद की राजनीति को बढ़ावा देने का आरोप लगाया जाता रहा है…” Selection Bias Selection Bias “यह वंशवाद की राजनीति नहीं है?”“Is this not dynasty politics?” (Linguistic Bias),no,0,0,0,0,0,0,0,0,0,"am confused with this news article, it seems biased but I dont know what to do when politicians are themselves biased and take examples to justify ther wrongdoing"
Live Hindustan,2024-04-14 0:15:39,https://www.livehindustan.com/bihar/lakhisarai/story-warehouse-inspection-in-front-of-political-parties-9761484.html,no,0,0,0,0,0,0,0,0,0,not mostly related to pilitics,no,0,0,0,0,0,0,0,0,0,reporting of information but last paragraph seems extra information
Live Hindustan,2024-04-14 0:30:19,https://www.livehindustan.com/uttar-pradesh/jaunpur/story-bp-mandal-39-s-recommendations-changed-the-politics-of-india-9761588.html,yes,0,0,0,1,0,0,0,0,0,“राजनीति बदल दी”  linguistic,yes,1,0,0,1,0,0,0,0,1,"emotional and linguistic because of the way of presentation seems emotionally charged, framing not sure. clickbait because of headline is attention seeking althouth news article is relevant to headline"
Live Hindustan,2024-04-14 1:16:05,https://www.livehindustan.com/uttar-pradesh/maharajganj/story-political-parties-will-woo-dalit-voters-on-dr-bhimrao-ambedkar-39-s-birth-anniversary-9761984.html,yes,0,1,1,1,0,0,0,0,1," “पिछले दो चुनाव में भाजपा की प्रचंड जीत में दलित वोट की भूमिका निर्णायक रही।” Linguistic Bias + Selection Bias “जिले की आबादी 33 लाख के करीब है। इसमें से 18 % अनुसूचित जाति की हिस्सेदारी है।”
Framing Bias
",yes,1,0,1,1,0,0,0,1,1,"attention seeking headline, news article induces and reports unfiltered caste based politics, emotional and usage of phrases like the reasoning behind win"
Live Hindustan,2024-04-14 1:16:12,https://www.livehindustan.com/jharkhand/gridih/story-dr-ambedkar-was-an-advocate-of-keeping-religion-separate-from-politics-ramdev-9762002.html,yes,1,0,1,1,0,0,0,0,0,“उन्होंने कहा कि राजनीति में धर्म को घुसाने से लोकतंत्र कमजोर पड़ता है।”Framing Bias “धर्म को घुसाने से”Linguistic Bias,yes,1,0,0,0,0,0,0,0,0,use of same name and catchy headline for a justified article reporting
Live Hindustan,2024-04-14 10:58:10,https://www.livehindustan.com/uttar-pradesh/story-om-prakash-rajbhar-political-skills-will-be-tested-in-the-battle-of-ghosi-all-eyes-are-on-him-up-lok-sabha-election-news-9763557.html,yes,0,1,1,1,0,0,0,0,0,"“बेटे को सांसद बनाने के लिए उन्हें भाजपाइयों को साधना है। पिछड़े वोटों में बिखराव रोकना है। मुख्‍तार अंसारी फैक्टर से निपटना है।”Framing Bias Linguistic Bias
“प्रचंड जीत में दलित वोट की भूमिका निर्णायक रही।” Selection Bias “सपा-बसपा का चक्रव्यूह तोड़ने की चुनौती”",yes,0,0,1,0,0,0,0,0,0,need to recheck
Live Hindustan,2024-04-14 12:15:13,https://www.livehindustan.com/uttar-pradesh/deoria/story-election-season-political-parties-busy-in-garnering-dalit-votes-on-ambedkar-39-s-birth-anniversary-9764177.html,yes,1,0,1,1,1,0,0,0,0,"“इस बार चुनावी मौसम होने के कारण राजनीतिक दल इसके बहाने में दलित मतों में पैठ बनाने की जुगत में हैं।”   Selection Bias वैसे तो राजनीतिक दल हर साल माँ आंबेडकर की जयंती मनाते हैं, लेकिन इस बार चुनावी मौसम होने",yes,1,0,1,1,0,1,0,1,1,"user manipulation by headline, journalist emotion and stance (tnality and reporting)"
Live Hindustan,2024-04-14 15:45:08,https://www.livehindustan.com/bihar/patna/story-in-the-lok-sabha-elections-independents-are-also-claiming-to-spoil-the-political-game-9764993.html,yes,0,1,1,1,0,0,0,1,1,Selection Bias “विनोद यादव ने दावा किया है कि वो इस सीट पर सियासी खेल बिगाड़ने की कुबत रखते हैं।” Framing Bias “लोकसभा चुनाव में निर्दलीय भी कर रहे सियासी खेल बिगाड़ने का दावा।”Fact Bias “जिले की आबादी 33 लाख के करीब है। इसमें से 18 % अनुसूचित जाति की हिस्सेदारी है।” Emotional Bias जनता ने मन बना लिया है कि राजनीतिक दलों के थोपे उम्मीदवार का बोरिया बिस्तर इस बार बांध दिया जाए।”,yes,1,0,1,1,0,1,0,0,1,
Live Hindustan,2024-05-11 23:10:09,https://www.livehindustan.com/uttar-pradesh/sultanpur/story-randomization-of-evms-in-front-of-people-from-political-parties-9971057.html,yes,0,1,1,1,0,0,0,0,0,"Selection Bias“समस्त एसडीएम/एआरओ, सम्बन्धित अधिकारी व मान्यता प्राप्त राजनैतिक दलों एवं अभ्यर्थी/अभ्यर्थियों के निर्वाचन अभिकर्ता उपस्थित रहे।” Framing Bias“ईएमएस पोर्टल के माध्यम से एलईडी टीवी पर पूरी पारदर्शिता के साथ … सूची उपलब्ध करायी गयी।”Linguistic Bias“मतदेय स्थलों की संख्या के 125 प्रतिशत… 134 प्रतिशत का रेंडमाइजेशन किया गया।”",no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-05-12 1:15:22,https://www.livehindustan.com/uttar-pradesh/badaun/story-political-science-oral-exam-will-be-held-on-17th-9972211.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-05-12 10:04:44,https://www.livehindustan.com/rajasthan/story-rajasthan-politics-will-bhajanlal-lose-his-chair-after-june-4-or-will-he-retain-it-opposition-faction-is-active-9973959.html,yes,0,1,1,1,0,1,0,0,1,"Emotional Bias “राजनीति की धार बदल गई है Stance Bias “भजनलाल शर्मा की कुर्सी हिल रही है।” Selection Bias  “वसुंधरा राजे की अनदेखी का खामियाज़ा बीजेपी को उठाना पड़ सकता है।”
Framing Bias“4 जून को मतगणना के बाद ही सियासी तस्वीर साफ़ हो पाएगी।”Linguistic Bias“सीएम भजनलाल का सिरदर्द बढ़ सकता है।",yes,1,0,1,0,0,0,0,1,0,"written in politicized way both headline and news, otherwise factual reporting"
Live Hindustan,2024-05-12 22:00:10,https://www.livehindustan.com/ncr/new-delhi/story-power-struggle-bjp-accuses-congress-leader-adhir-ranjan-of-political-extortion-9977797.html,yes,0,1,1,1,0,1,0,0,1,"Emotional Bias“राजनीति की धार बदल गई है।”
Stance Bias“भजनलाल शर्मा की कुर्सी हिल रही है।”
Selection Biasवसुंधरा राजे की अनदेखी का खामियाज़ा बीजेपी को उठाना पड़ सकता है।”
Framing Bias“4 जून को मतगणना के बाद ही सियासी तस्वीर साफ़ हो पाएगी।”
Linguistic Bias“सीएम भजनलाल का सिरदर्द बढ़ सकता है।”",yes,1,1,1,1,1,0,1,0,1,"seems to highlight one side much more to influence, one sentence is only written that the threat might was said in a joke manner"
Live Hindustan,2024-05-13 5:55:37,https://www.livehindustan.com/uttar-pradesh/story-2-daughters-are-writing-a-new-script-in-up-politics-after-aditi-now-afzal-s-daughter-nusrat-is-in-the-news-9980615.html,yes,0,1,1,1,0,0,0,0,1,Selection Bias: “उनकी प्रचार शैली चर्चाओं में है। जाति-धर्म का बंधन तोड़कर वे लोगों से मिल रही हैं। Framing Bias: “उपक्रम दो बेटियां नई पटकथा लिख रही हैं।” Linguistic Bias: “पटखने हो गई है चर्चाएं” Emotional Bias: “नई पटकथा लिख रही हैं”,yes,1,0,1,1,0,0,0,0,1,
Live Hindustan,2024-05-13 14:21:35,https://www.livehindustan.com/ncr/story-swati-maliwal-assault-case-took-political-turn-delhi-bjp-came-in-support-of-aap-mp-made-serious-allegations-against-arvind-kejriwal-9982313.html,yes,0,1,1,1,0,0,1,1,1,“दिल्ली भाजपा ने कहा कि कांग्रेस नेता अधीर रंजन सिंह के खिलाफ राजनीतिक ब्लैकमेल का मामला सामने आया है।”Framing Bias “उन्होंने आरोप लगाया कि ये पूरी साजिश है जिसमें पैसे और तस्वीरें सभी शामिल हैं।”Linguistic Bias “भाजपा का कहना है कि उनके पास दस्तावेज हैं जो इस केस को साबित करते हैं।”Selection Bias,yes,0,1,1,1,0,1,1,0,1,
Live Hindustan,2024-05-13 17:15:26,https://www.livehindustan.com/jharkhand/jamshedpur/story-political-parties-do-not-like-players-in-iron-city-9983268.html,yes,0,1,1,1,0,0,1,0,0,Selection Bias: “आजतक किसी भी राजनीतिक दल ने यहां के खिलाड़ियों को अपना प्रत्याशी नहीं बनाया।” Framing Bias: “लौहनगरी में राजनीतिक दलों को नहीं भाते खिलाड़ी” Linguistic Bias: “खिलाड़ियों को … प्रत्याशी नहीं बनाया गया।” Omission Bias: “हालांकि यहां से आईपीएस अजय कुमार … भी सांसद बन चुके हैं।”,yes,1,0,1,1,0,0,0,1,0,
Live Hindustan,2024-05-13 18:00:09,https://www.livehindustan.com/ncr/new-delhi/story-blast-in-kannur-amid-political-tension-9983677.html,yes,0,1,1,1,0,0,1,0,1,Selection Bias “यह घटना उस क्षेत्र में हुई जहां कुछ स्थानीय मुद्दों को लेकर भाजपा और माकपा के कार्यकर्ताओं के बीच तनाव चल रहा था।” Framing Bias“राजनीतिक तनाव के बीच कन्नूर में धमाका” Linguistic Bias “कम तीव्रता का विस्फोट हुआ।” Omission Bias“पुलिस ने कहा कि जब यह विस्फोट हुआ उस दौरान पुलिसकर्मी पास के इलाके में मौजूद थे।”,yes,1,1,1,1,0,0,1,0,1,
Live Hindustan,2024-05-13 19:45:09,https://www.livehindustan.com/jharkhand/ranchi/story-bjp-will-do-third-stream-politics-saryu-rai-9984276.html,yes,0,1,1,1,0,0,0,1,0,"Selection Bias: “उनकी पार्टी तीसरी धारा के रूप में चुनाव लड़ेगी।” Framing Bias: “तीसरी धारा की राजनीति करेगा भाजमो : सरयू राय” Linguistic Bias: “तीसरी धारा” Fact Bias: “संकल्प पत्र में 18 बिंदु हैं, जो शिक्षा, स्वास्थ्य, कृषि, उद्योग, जनजातीय कल्याण से लेकर लोक संस्कृति बचाने की बातें करते हैं।”",yes,0,0,1,1,0,1,0,0,1,
Live Hindustan,2024-05-14 16:59:39,https://www.livehindustan.com/uttar-pradesh/story-pm-narendra-modi-will-not-do-hindu-muslim-politics-says-it-is-his-resolution-else-will-not-remain-competent-for-public-life-9990189.html,no,0,0,0,0,0,0,0,0,0,,yes,0,1,1,0,0,0,0,0,1,representation of direct quotes and interviews which covers bjp in good light and congress in bad light
Live Hindustan,2024-06-11 21:25:39,https://www.livehindustan.com/uttar-pradesh/story-rae-bareli-amethi-has-given-the-message-of-clean-politics-not-only-to-up-but-to-the-entire-country-priyanka-gandhi-s-target-10203901.html,yes,0,1,1,1,0,1,0,0,0,"हमने सभी ने कहा कि 2–3 घंटे सोने के लिए रखिए। बाकी समय काम करिए। सबने यही काम किया। उसका परिणाम रहा कि यहां की जनता ने राहुल गांधी को भारी मतों से जिताया। सभी के आभारी हैं। उन्होंने कहा कि जितनी निष्ठा से आप ने जिताया है, उससे दोगुनी निष्ठा से आपके लिए काम करेंगे।",yes,0,0,1,1,0,0,0,0,1,
Live Hindustan,2024-06-11 22:34:39,https://www.livehindustan.com/national/story-mohan-majhi-son-of-security-guard-how-achieve-such-big-position-in-politics-what-he-say-on-being-nominated-cm-10204160.html,yes,1,0,0,0,0,0,0,0,0,,yes,1,0,1,0,0,0,0,1,0,caste based politics or economy based politics shown as inspiration
